,date
10045,20150416T000000
10046,20150408T000000
10047,20141001T000000
10048,20140728T000000
10049,20150212T000000
10050,20150402T000000
10051,20140807T000000
10052,20140919T000000
10053,20141006T000000
10054,20150306T000000
10055,20150106T000000
10056,20140610T000000
10057,20140806T000000
10058,20140513T000000
10059,20150430T000000
10060,20141105T000000
10061,20150312T000000
10062,20140825T000000
10063,20150102T000000
10064,20140619T000000
10065,20141107T000000
10066,20150413T000000
10067,20140926T000000
10068,20141028T000000
10069,20140610T000000
10070,20140730T000000
10071,20140513T000000
10072,20150304T000000
10073,20140703T000000
10074,20140925T000000
10075,20150507T000000
10076,20150126T000000
10077,20140716T000000
10078,20140505T000000
10079,20150205T000000
10080,20141205T000000
10081,20140722T000000
10082,20150304T000000
10083,20140920T000000
10084,20140512T000000
10085,20140824T000000
10086,20150120T000000
10087,20140915T000000
10088,20140603T000000
10089,20150420T000000
10090,20141217T000000
10091,20150324T000000
10092,20140505T000000
10093,20150501T000000
10094,20141114T000000
10095,20141002T000000
10096,20140825T000000
10097,20140711T000000
10098,20140807T000000
10099,20141020T000000
10100,20150210T000000
10101,20140814T000000
10102,20141016T000000
10103,20140724T000000
10104,20150406T000000
10105,20150304T000000
10106,20140502T000000
10107,20140926T000000
10108,20140526T000000
10109,20140813T000000
10110,20140916T000000
10111,20150331T000000
10112,20140922T000000
10113,20141218T000000
10114,20141218T000000
10115,20140604T000000
10116,20140822T000000
10117,20140729T000000
10118,20150218T000000
10119,20140522T000000
10120,20150406T000000
10121,20150312T000000
10122,20150203T000000
10123,20140512T000000
10124,20140612T000000
10125,20141010T000000
10126,20150327T000000
10127,20141103T000000
10128,20140711T000000
10129,20140522T000000
10130,20150401T000000
10131,20150309T000000
10132,20141231T000000
10133,20141208T000000
10134,20140718T000000
10135,20150220T000000
10136,20140516T000000
10137,20140811T000000
10138,20141114T000000
10139,20140707T000000
10140,20150310T000000
10141,20140922T000000
10142,20140716T000000
10143,20140915T000000
10144,20140610T000000
10145,20150323T000000
10146,20140605T000000
10147,20141126T000000
10148,20140725T000000
10149,20140909T000000
10150,20150218T000000
10151,20140623T000000
10152,20140502T000000
10153,20141027T000000
10154,20140907T000000
10155,20150331T000000
10156,20140910T000000
10157,20141028T000000
10158,20141208T000000
10159,20150327T000000
10160,20150331T000000
10161,20141001T000000
10162,20150331T000000
10163,20140611T000000
10164,20140818T000000
10165,20150413T000000
10166,20140730T000000
10167,20150324T000000
10168,20150506T000000
10169,20150217T000000
10170,20150211T000000
10171,20140807T000000
10172,20141027T000000
10173,20140714T000000
10174,20150501T000000
10175,20141202T000000
10176,20140731T000000
10177,20150427T000000
10178,20150511T000000
10179,20141215T000000
10180,20140806T000000
10181,20141104T000000
10182,20140902T000000
10183,20140731T000000
10184,20150206T000000
10185,20140908T000000
10186,20141106T000000
10187,20141114T000000
10188,20140505T000000
10189,20140730T000000
10190,20140508T000000
10191,20141219T000000
10192,20140722T000000
10193,20150409T000000
10194,20150405T000000
10195,20141215T000000
10196,20150325T000000
10197,20150414T000000
10198,20140804T000000
10199,20150414T000000
10200,20150406T000000
10201,20141020T000000
10202,20150203T000000
10203,20150429T000000
10204,20150402T000000
10205,20140930T000000
10206,20141113T000000
10207,20141002T000000
10208,20141027T000000
10209,20150324T000000
10210,20140926T000000
10211,20140522T000000
10212,20150206T000000
10213,20140822T000000
10214,20150508T000000
10215,20141006T000000
10216,20140813T000000
10217,20140818T000000
10218,20141210T000000
10219,20140918T000000
10220,20140708T000000
10221,20150313T000000
10222,20140603T000000
10223,20141217T000000
10224,20150304T000000
10225,20141010T000000
10226,20140731T000000
10227,20141031T000000
10228,20140814T000000
10229,20140624T000000
10230,20140917T000000
10231,20140729T000000
10232,20140723T000000
10233,20140825T000000
10234,20150428T000000
10235,20141027T000000
10236,20141013T000000
10237,20140911T000000
10238,20150429T000000
10239,20140717T000000
10240,20150319T000000
10241,20150421T000000
10242,20150424T000000
10243,20141105T000000
10244,20141119T000000
10245,20141219T000000
10246,20140708T000000
10247,20140529T000000
10248,20150309T000000
10249,20150414T000000
10250,20140606T000000
10251,20141101T000000
10252,20150414T000000
10253,20150417T000000
10254,20150219T000000
10255,20141030T000000
10256,20140701T000000
10257,20140929T000000
10258,20150408T000000
10259,20140520T000000
10260,20141030T000000
10261,20141017T000000
10262,20141119T000000
10263,20140903T000000
10264,20140514T000000
10265,20140929T000000
10266,20140627T000000
10267,20141205T000000
10268,20141110T000000
10269,20140819T000000
10270,20140911T000000
10271,20141031T000000
10272,20140604T000000
10273,20140618T000000
10274,20140620T000000
10275,20150209T000000
10276,20140820T000000
10277,20140804T000000
10278,20150106T000000
10279,20141205T000000
10280,20150203T000000
10281,20140915T000000
10282,20150318T000000
10283,20140730T000000
10284,20140710T000000
10285,20140821T000000
10286,20141007T000000
10287,20150121T000000
10288,20150410T000000
10289,20150414T000000
10290,20140505T000000
10291,20150107T000000
10292,20150403T000000
10293,20141017T000000
10294,20140912T000000
10295,20150123T000000
10296,20140519T000000
10297,20140917T000000
10298,20141216T000000
10299,20140603T000000
10300,20141008T000000
10301,20140723T000000
10302,20150324T000000
10303,20140616T000000
10304,20140626T000000
10305,20140811T000000
10306,20140730T000000
10307,20140917T000000
10308,20140709T000000
10309,20140813T000000
10310,20150317T000000
10311,20150109T000000
10312,20141121T000000
10313,20140520T000000
10314,20140917T000000
10315,20140919T000000
10316,20150218T000000
10317,20150220T000000
10318,20150209T000000
10319,20150410T000000
10320,20140805T000000
10321,20140620T000000
10322,20150107T000000
10323,20140825T000000
10324,20141218T000000
10325,20140825T000000
10326,20140709T000000
10327,20150429T000000
10328,20141121T000000
10329,20140716T000000
10330,20140508T000000
10331,20150224T000000
10332,20140601T000000
10333,20140825T000000
10334,20140530T000000
10335,20140623T000000
10336,20140509T000000
10337,20150113T000000
10338,20141010T000000
10339,20140512T000000
10340,20150512T000000
10341,20140626T000000
10342,20141204T000000
10343,20150212T000000
10344,20141028T000000
10345,20140903T000000
10346,20140612T000000
10347,20140603T000000
10348,20150402T000000
10349,20150423T000000
10350,20140815T000000
10351,20141217T000000
10352,20141211T000000
10353,20140707T000000
10354,20140523T000000
10355,20150503T000000
10356,20140805T000000
10357,20150202T000000
10358,20140507T000000
10359,20141202T000000
10360,20150305T000000
10361,20140528T000000
10362,20140710T000000
10363,20150304T000000
10364,20141002T000000
10365,20140908T000000
10366,20141013T000000
10367,20150317T000000
10368,20140627T000000
10369,20150116T000000
10370,20140512T000000
10371,20150423T000000
10372,20140729T000000
10373,20141015T000000
10374,20140819T000000
10375,20141031T000000
10376,20140806T000000
10377,20140707T000000
10378,20150410T000000
10379,20140923T000000
10380,20140826T000000
10381,20150417T000000
10382,20140623T000000
10383,20150309T000000
10384,20150105T000000
10385,20140715T000000
10386,20140708T000000
10387,20150223T000000
10388,20141016T000000
10389,20140829T000000
10390,20141119T000000
10391,20150415T000000
10392,20141229T000000
10393,20140616T000000
10394,20140519T000000
10395,20140605T000000
10396,20140716T000000
10397,20150410T000000
10398,20141022T000000
10399,20141107T000000
10400,20141215T000000
10401,20150416T000000
10402,20140502T000000
10403,20140821T000000
10404,20141017T000000
10405,20141224T000000
10406,20141117T000000
10407,20141012T000000
10408,20141212T000000
10409,20140819T000000
10410,20140925T000000
10411,20140519T000000
10412,20150429T000000
10413,20150224T000000
10414,20150203T000000
10415,20150512T000000
10416,20150112T000000
10417,20141031T000000
10418,20150406T000000
10419,20140602T000000
10420,20141203T000000
10421,20150421T000000
10422,20140521T000000
10423,20140620T000000
10424,20140715T000000
10425,20150414T000000
10426,20140827T000000
10427,20140516T000000
10428,20140508T000000
10429,20150414T000000
10430,20140723T000000
10431,20140912T000000
10432,20140729T000000
10433,20150317T000000
10434,20150106T000000
10435,20140709T000000
10436,20141111T000000
10437,20140620T000000
10438,20150327T000000
10439,20140808T000000
10440,20141113T000000
10441,20140710T000000
10442,20140619T000000
10443,20150309T000000
10444,20150121T000000
10445,20150306T000000
10446,20150424T000000
10447,20150309T000000
10448,20150120T000000
10449,20141027T000000
10450,20140606T000000
10451,20150423T000000
10452,20150313T000000
10453,20150120T000000
10454,20141105T000000
10455,20150421T000000
10456,20140814T000000
10457,20140904T000000
10458,20150423T000000
10459,20150218T000000
10460,20141016T000000
10461,20140715T000000
10462,20140905T000000
10463,20140521T000000
10464,20140515T000000
10465,20150324T000000
10466,20150316T000000
10467,20140919T000000
10468,20141010T000000
10469,20140730T000000
10470,20140723T000000
10471,20150402T000000
10472,20150420T000000
10473,20140603T000000
10474,20150317T000000
10475,20140623T000000
10476,20140728T000000
10477,20141021T000000
10478,20141016T000000
10479,20140506T000000
10480,20150318T000000
10481,20140610T000000
10482,20140623T000000
10483,20140805T000000
10484,20150302T000000
10485,20141215T000000
10486,20140916T000000
10487,20150429T000000
10488,20140701T000000
10489,20140801T000000
10490,20150430T000000
10491,20150328T000000
10492,20150403T000000
10493,20140917T000000
10494,20140523T000000
10495,20140630T000000
10496,20150430T000000
10497,20150130T000000
10498,20141105T000000
10499,20140918T000000
10500,20150219T000000
10501,20140612T000000
10502,20150126T000000
10503,20150219T000000
10504,20140717T000000
10505,20140709T000000
10506,20140730T000000
10507,20140521T000000
10508,20150106T000000
10509,20140715T000000
10510,20141217T000000
10511,20140505T000000
10512,20150417T000000
10513,20141222T000000
10514,20140915T000000
10515,20141015T000000
10516,20150402T000000
10517,20140512T000000
10518,20140617T000000
10519,20150304T000000
10520,20150306T000000
10521,20141028T000000
10522,20140625T000000
10523,20140523T000000
10524,20150428T000000
10525,20140930T000000
10526,20150407T000000
10527,20140514T000000
10528,20140815T000000
10529,20140725T000000
10530,20141017T000000
10531,20140611T000000
10532,20141106T000000
10533,20141028T000000
10534,20140819T000000
10535,20140730T000000
10536,20140821T000000
10537,20150408T000000
10538,20150306T000000
10539,20150417T000000
10540,20141021T000000
10541,20140624T000000
10542,20150326T000000
10543,20150421T000000
10544,20140611T000000
10545,20150428T000000
10546,20140619T000000
10547,20140530T000000
10548,20150309T000000
10549,20141223T000000
10550,20140902T000000
10551,20141017T000000
10552,20140728T000000
10553,20140821T000000
10554,20140728T000000
10555,20140626T000000
10556,20141015T000000
10557,20140815T000000
10558,20150323T000000
10559,20141027T000000
10560,20150304T000000
10561,20141211T000000
10562,20150205T000000
10563,20140707T000000
10564,20150408T000000
10565,20150127T000000
10566,20140724T000000
10567,20150406T000000
10568,20140728T000000
10569,20150305T000000
10570,20141107T000000
10571,20140611T000000
10572,20140826T000000
10573,20140627T000000
10574,20150316T000000
10575,20140731T000000
10576,20150410T000000
10577,20141010T000000
10578,20140707T000000
10579,20141224T000000
10580,20150414T000000
10581,20140909T000000
10582,20150415T000000
10583,20141120T000000
10584,20141027T000000
10585,20140624T000000
10586,20140717T000000
10587,20141009T000000
10588,20141022T000000
10589,20150427T000000
10590,20150324T000000
10591,20140715T000000
10592,20140716T000000
10593,20150414T000000
10594,20150416T000000
10595,20150412T000000
10596,20140523T000000
10597,20140806T000000
10598,20140926T000000
10599,20150428T000000
10600,20140606T000000
10601,20140702T000000
10602,20150114T000000
10603,20150407T000000
10604,20141212T000000
10605,20140805T000000
10606,20141204T000000
10607,20140710T000000
10608,20140624T000000
10609,20140619T000000
10610,20141223T000000
10611,20140909T000000
10612,20141006T000000
10613,20140825T000000
10614,20140828T000000
10615,20150414T000000
10616,20150325T000000
10617,20140814T000000
10618,20141010T000000
10619,20150128T000000
10620,20140527T000000
10621,20140725T000000
10622,20150209T000000
10623,20140930T000000
10624,20140714T000000
10625,20150317T000000
10626,20140711T000000
10627,20140808T000000
10628,20150312T000000
10629,20150323T000000
10630,20141027T000000
10631,20150504T000000
10632,20140730T000000
10633,20150422T000000
10634,20150413T000000
10635,20140825T000000
10636,20140515T000000
10637,20140619T000000
10638,20140922T000000
10639,20140801T000000
10640,20150317T000000
10641,20140520T000000
10642,20140716T000000
10643,20140626T000000
10644,20140625T000000
10645,20140728T000000
10646,20150227T000000
10647,20141001T000000
10648,20140904T000000
10649,20140722T000000
10650,20150113T000000
10651,20140709T000000
10652,20140604T000000
10653,20150212T000000
10654,20150327T000000
10655,20141217T000000
10656,20150318T000000
10657,20140613T000000
10658,20150506T000000
10659,20141119T000000
10660,20141010T000000
10661,20150407T000000
10662,20150127T000000
10663,20150505T000000
10664,20140820T000000
10665,20140805T000000
10666,20140519T000000
10667,20140717T000000
10668,20150105T000000
10669,20140709T000000
10670,20150202T000000
10671,20140602T000000
10672,20150213T000000
10673,20141117T000000
10674,20140911T000000
10675,20141106T000000
10676,20140625T000000
10677,20140523T000000
10678,20141023T000000
10679,20141121T000000
10680,20150424T000000
10681,20141015T000000
10682,20140827T000000
10683,20140911T000000
10684,20141022T000000
10685,20141029T000000
10686,20150331T000000
10687,20140722T000000
10688,20141222T000000
10689,20150424T000000
10690,20150304T000000
10691,20140806T000000
10692,20140922T000000
10693,20141019T000000
10694,20150504T000000
10695,20150331T000000
10696,20140804T000000
10697,20150413T000000
10698,20140618T000000
10699,20150206T000000
10700,20140528T000000
10701,20150504T000000
10702,20141210T000000
10703,20140520T000000
10704,20150311T000000
10705,20141030T000000
10706,20140919T000000
10707,20150330T000000
10708,20141008T000000
10709,20140827T000000
10710,20140811T000000
10711,20140924T000000
10712,20150501T000000
10713,20140814T000000
10714,20141017T000000
10715,20141211T000000
10716,20141031T000000
10717,20140623T000000
10718,20141124T000000
10719,20150408T000000
10720,20150317T000000
10721,20150130T000000
10722,20140707T000000
10723,20150220T000000
10724,20150210T000000
10725,20150115T000000
10726,20140613T000000
10727,20141201T000000
10728,20140709T000000
10729,20150506T000000
10730,20150402T000000
10731,20150211T000000
10732,20141008T000000
10733,20141202T000000
10734,20150416T000000
10735,20141008T000000
10736,20150504T000000
10737,20141112T000000
10738,20150225T000000
10739,20150218T000000
10740,20140714T000000
10741,20150120T000000
10742,20150324T000000
10743,20150217T000000
10744,20141028T000000
10745,20140506T000000
10746,20150313T000000
10747,20150318T000000
10748,20140915T000000
10749,20140926T000000
10750,20140909T000000
10751,20150503T000000
10752,20150407T000000
